2015.11.02 00:00:00	1.1000880000	1.1016428067	1.0985331933
2015.11.02 00:01:00	1.1002670000	1.1023639416	1.0981700584
2015.11.02 00:02:00	1.1004525000	1.1029186458	1.0979863542
2015.11.02 00:03:00	1.1006305000	1.1033436788	1.0979173212
2015.11.02 00:04:00	1.1007995000	1.1036782947	1.0979207053
2015.11.02 00:05:00	1.1009540000	1.1039191401	1.0979888599
2015.11.02 00:06:00	1.1011135000	1.1041385506	1.0980884494
2015.11.02 00:07:00	1.1012860000	1.1043642424	1.0982077576
2015.11.02 00:08:00	1.1014465000	1.1045140350	1.0983789650
2015.11.02 00:09:00	1.1016195000	1.1046591610	1.0985798390
2015.11.02 00:10:00	1.1017755000	1.1047429668	1.0988080332
2015.11.02 00:11:00	1.1019435000	1.1048050190	1.0990819810
2015.11.02 00:12:00	1.1021090000	1.1048107691	1.0994072309
2015.11.02 00:13:00	1.1022405000	1.1048106165	1.0996703835
2015.11.02 00:14:00	1.1023670000	1.1047935704	1.0999404296
2015.11.02 00:15:00	1.1024930000	1.1047157739	1.1002702261
2015.11.02 00:16:00	1.1026385000	1.1046113789	1.1006656211
2015.11.02 00:17:00	1.1027845000	1.1044238471	1.1011451529
2015.11.02 00:18:00	1.1029170000	1.1040861724	1.1017478276
2015.11.02 00:19:00	1.1030420000	1.1033847302	1.1026992698
2015.11.02 00:20:00	1.1030275000	1.1033563693	1.1026986307
2015.11.02 00:21:00	1.1030065000	1.1033022888	1.1027107112
2015.11.02 00:22:00	1.1029860000	1.1032371892	1.1027348108
2015.11.02 00:23:00	1.1029715000	1.1031993837	1.1027436163
2015.11.02 00:24:00	1.1029635000	1.1031853355	1.1027416645
2015.11.02 00:25:00	1.1029690000	1.1031826258	1.1027553742
2015.11.02 00:26:00	1.1029700000	1.1031826970	1.1027573030
2015.11.02 00:27:00	1.1029600000	1.1031540103	1.1027659897
2015.11.02 00:28:00	1.1029615000	1.1031547123	1.1027682877
2015.11.02 00:29:00	1.1029525000	1.1031275286	1.1027774714
2015.11.02 00:30:00	1.1029550000	1.1031289540	1.1027810460
2015.11.02 00:31:00	1.1029505000	1.1031157241	1.1027852759
2015.11.02 00:32:00	1.1029500000	1.1031145600	1.1027854400
2015.11.02 00:33:00	1.1029575000	1.1031129188	1.1028020812
2015.11.02 00:34:00	1.1029655000	1.1031164271	1.1028145729
2015.11.02 00:35:00	1.1029830000	1.1031090317	1.1028569683
2015.11.02 00:36:00	1.1029960000	1.1032033065	1.1027886935
2015.11.02 00:37:00	1.1030095000	1.1032785335	1.1027404665
2015.11.02 00:38:00	1.1030320000	1.1033427153	1.1027212847
2015.11.02 00:39:00	1.1030535000	1.1034038298	1.1027031702
2015.11.02 00:40:00	1.1030715000	1.1034393736	1.1027036264
2015.11.02 00:41:00	1.1030900000	1.1034646999	1.1027153001
2015.11.02 00:42:00	1.1031060000	1.1034810413	1.1027309587
2015.11.02 00:43:00	1.1031225000	1.1034941383	1.1027508617
2015.11.02 00:44:00	1.1031250000	1.1034920695	1.1027579305
2015.11.02 00:45:00	1.1031355000	1.1034926820	1.1027783180
2015.11.02 00:46:00	1.1031495000	1.1034951284	1.1028038716
2015.11.02 00:47:00	1.1031605000	1.1034951326	1.1028258674
2015.11.02 00:48:00	1.1031755000	1.1034977096	1.1028532904
2015.11.02 00:49:00	1.1031920000	1.1035019419	1.1028820581
2015.11.02 00:50:00	1.1032065000	1.1034982722	1.1029147278
2015.11.02 00:51:00	1.1032190000	1.1034935105	1.1029444895
2015.11.02 00:52:00	1.1032370000	1.1034986180	1.1029753820
2015.11.02 00:53:00	1.1032570000	1.1034972582	1.1030167418
2015.11.02 00:54:00	1.1032780000	1.1035047686	1.1030512314
